px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.03905	-8.97965	-2.84063	-2.27276	-1.09089	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.128222
5.14175	-8.85679	-2.85372	-2.32882	-1.08619	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0248629
5.24383	-8.73777	-2.86517	-2.37489	-1.06716	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	0.519025
5.35316	-8.60129	-2.91697	-2.41352	-1.04369	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.490277
5.465	-8.48789	-2.92401	-2.45493	-1.02155	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	0.67156
5.54136	-8.3813	-2.85944	-2.47447	-0.979815	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	1.08723
5.64438	-8.28813	-2.85593	-2.50577	-0.951746	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	1.80483
5.71739	-8.15539	-2.86615	-2.49759	-0.887055	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	2.36454
5.8345	-8.05131	-2.86761	-2.53043	-0.866187	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.895589
5.92089	-7.92523	-2.84731	-2.52948	-0.809626	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	1.76832
6.0436	-7.83052	-2.84573	-2.56405	-0.796546	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.348728
6.16591	-7.71693	-2.87254	-2.58212	-0.766469	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.533688
6.28016	-7.63597	-2.86268	-2.60796	-0.747404	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	0.599483
6.38258	-7.52191	-2.88006	-2.60537	-0.700341	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	1.27885
6.50941	-7.43479	-2.86674	-2.62955	-0.679163	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0.692173
6.6128	-7.32421	-2.84252	-2.62614	-0.630827	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	1.31747
6.73098	-7.25169	-2.83085	-2.64898	-0.616964	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.379256
6.82135	-7.13282	-2.8254	-2.62653	-0.553528	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	2.27732
6.9388	-7.05904	-2.81853	-2.64679	-0.543938	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.301009
7.02339	-6.97564	-2.75586	-2.64422	-0.508182	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	1.05678
7.14799	-6.89756	-2.7433	-2.66153	-0.494037	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.519641
7.27431	-6.80322	-2.75769	-2.6658	-0.466683	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.400163
7.38507	-6.73275	-2.73419	-2.67466	-0.445567	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	0.808251
7.48208	-6.62965	-2.72856	-2.65469	-0.394977	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	1.41121
7.60117	-6.56571	-2.72486	-2.67223	-0.391791	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.0196619
7.69907	-6.48477	-2.69602	-2.66686	-0.361816	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.584886
7.82315	-6.42594	-2.7111	-2.69048	-0.371891	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	0.477076
7.95038	-6.3576	-2.73366	-2.70297	-0.364598	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0573013
8.07833	-6.29152	-2.70269	-2.71229	-0.345946	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	1.31028
8.19326	-6.19961	-2.69048	-2.6992	-0.307491	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.767164
8.30878	-6.12658	-2.64932	-2.69723	-0.280661	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	1.47587
8.40893	-6.0252	-2.62182	-2.66978	-0.229674	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	1.36757
8.53765	-5.95993	-2.63069	-2.68411	-0.234342	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	0.455277
8.66082	-5.87463	-2.63962	-2.67698	-0.210738	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.262649
8.78428	-5.80648	-2.63029	-2.68311	-0.204355	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.27707
8.93041	-5.7104	-2.69942	-2.67474	-0.181446	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.498468
9.03957	-5.64446	-2.66992	-2.67206	-0.164189	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	0.651154
9.15954	-5.53551	-2.72322	-2.64224	-0.119723	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	1.07832
9.28558	-5.46165	-2.70926	-2.64327	-0.111526	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.145216
9.39183	-5.3717	-2.6776	-2.62498	-0.0828799	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.511798
9.49851	-5.28923	-2.62192	-2.60792	-0.0510758	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	2.25392
9.60144	-5.16173	-2.63809	-2.5606	0.0073087	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	1.60593
9.71058	-5.07681	-2.61411	-2.54938	0.0220219	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.520453
9.80475	-4.93711	-2.63466	-2.49276	0.0863035	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.96867
9.92091	-4.85014	-2.63319	-2.48797	0.0875808	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.14142
10.009	-4.72443	-2.6291	-2.44342	0.133681	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	1.04883
10.1018	-4.63643	-2.61691	-2.43015	0.142029	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.252469
10.1872	-4.50798	-2.65066	-2.38602	0.184766	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.969281
10.2804	-4.4026	-2.62845	-2.36373	0.201411	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.586817
10.3672	-4.24998	-2.67613	-2.30961	0.251103	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	1.29535
10.4622	-4.13977	-2.67494	-2.29456	0.251292	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.228866
10.5592	-3.99479	-2.73194	-2.25885	0.276363	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.467141
10.6546	-3.87873	-2.73512	-2.24556	0.273102	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.0434022
10.7472	-3.75476	-2.74524	-2.22671	0.277494	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0143894
10.8436	-3.63631	-2.75198	-2.21634	0.27123	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.108177
10.9391	-3.48874	-2.8074	-2.19	0.284261	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.256733
11.0228	-3.36109	-2.79537	-2.1668	0.297235	11.1095	-3.32648	11	-3.3	0.908632	2.72588	0.669133
11.0855	-3.20476	-2.81491	-2.12033	0.332174	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.59744
11.1507	-3.06843	-2.79808	-2.08821	0.350888	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0.645428
11.2004	-2.90411	-2.82234	-2.03704	0.387895	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.689837
11.2444	-2.75858	-2.79552	-1.99012	0.424469	11.0233	-2.67356	11.15	-2.7	0	2.72847	2.099
11.2436	-2.59559	-2.76402	-1.91303	0.487219	11.1324	-2.55807	11.15	-2.55	0	2.72844	2.14488
11.2828	-2.44907	-2.75603	-1.87408	0.50596	11.2541	-2.42353	11.15	-2.4	0	2.72732	0.667739
11.2661	-2.29037	-2.72222	-1.79619	0.564591	11.1569	-2.2658	11.15	-2.25	0	2.72732	1.93988
11.3045	-2.14746	-2.72381	-1.77769	0.543015	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	1.61131
11.3388	-1.97838	-2.77906	-1.74562	0.545162	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.195711
11.3521	-1.82484	-2.77665	-1.6998	0.570988	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	1.62517
11.3235	-1.66143	-2.77422	-1.62838	0.617908	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	1.16792
11.3289	-1.50886	-2.77459	-1.59312	0.619962	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0121351
11.306	-1.3535	-2.7712	-1.53879	0.643653	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.296982
11.291	-1.19979	-2.77659	-1.49296	0.660617	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	0.69287
11.2338	-1.05134	-2.76043	-1.42084	0.702718	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.947462
11.1846	-0.897799	-2.77851	-1.35541	0.742139	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	2.45882
11.077	-0.743235	-2.79831	-1.25356	0.813542	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	2.72749
11.0157	-0.597642	-2.80422	-1.1997	0.82496	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.396016
10.9152	-0.449667	-2.8342	-1.12016	0.86479	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.914541
10.824	-0.318557	-2.88346	-1.04852	0.907132	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	3.38317
10.6819	-0.215164	-2.88356	-0.94336	0.977406	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	2.69971
10.5801	-0.089951	-2.88467	-0.885606	0.981239	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	0.275613
10.4331	-0.0377444	-2.78071	-0.774063	1.05045	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	2.86972
10.3107	0.0673363	-2.80837	-0.707953	1.06263	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.403709
10.1442	0.0830733	-2.7106	-0.577989	1.1484	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	3.88146
10.0086	0.161411	-2.73182	-0.509211	1.15576	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.234009
9.83586	0.163652	-2.68401	-0.381225	1.23222	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	2.77644
9.70126	0.210821	-2.65338	-0.314129	1.22935	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	0.533159
9.56518	0.212259	-2.59148	-0.220816	1.2603	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.6417
9.4311	0.238892	-2.58179	-0.154171	1.25747	9.56225	0.148577	9.4	0.15	-2.72659	0	0.20005
9.27827	0.216317	-2.56864	-0.0487458	1.29996	9.25348	0.150166	9.25	0.15	-2.72658	0	0.791123
9.13437	0.2184	-2.57758	0.0234715	1.30086	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0351218
8.97284	0.222783	-2.63433	0.0889184	1.2933	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.281303
8.83315	0.205775	-2.63146	0.158337	1.29158	8.94634	0.26481	8.8	0.25	-2.72783	0	0.189862
8.67484	0.20704	-2.67912	0.204961	1.26308	8.64483	0.254352	8.65	0.25	-2.7278	0	0.501496
8.52764	0.172628	-2.69344	0.273929	1.26237	8.46866	0.251128	8.5	0.25	-2.72395	0	0.0569401
8.3764	0.175043	-2.71311	0.300569	1.21317	8.35775	0.250149	8.35	0.25	-2.72395	0	0.973457
8.23611	0.127249	-2.71867	0.365882	1.21162	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.070091
8.07441	0.102704	-2.76397	0.39961	1.1742	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.741535
7.92387	0.0507609	-2.86209	0.444542	1.15662	7.74678	0.154598	7.85	0.15	-3.9992	0	2.74999
7.74119	0.0470492	-2.95215	0.437607	1.08279	7.63715	0.143302	7.65	0.15	-3.99916	0	3.17905
7.61666	-0.0209892	-2.91976	0.497245	1.09011	7.61982	0.157052	7.55	0.15	-1.99868	0	0.42463
7.47263	0.00552819	-2.8757	0.465843	0.991902	7.43926	0.160393	7.45	0.15	-1.99866	0	4.11011
7.33086	-0.0681171	-2.8892	0.517805	0.988286	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.107676
7.18556	-0.0714343	-2.83224	0.50764	0.914161	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	2.36524
7.05648	-0.151336	-2.81243	0.561571	0.919398	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	0.184803
6.93634	-0.199587	-2.75347	0.587451	0.890892	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.534126
6.81934	-0.287535	-2.73214	0.641134	0.897403	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.172423
6.72388	-0.366942	-2.66947	0.690419	0.89727	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.302133
6.62049	-0.46335	-2.65494	0.743347	0.901543	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.215952
6.53319	-0.559844	-2.6144	0.797985	0.907504	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.155563
6.44567	-0.666333	-2.59471	0.854564	0.916039	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.35946
6.35596	-0.841804	-2.69527	0.948503	0.966136	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	1.68395
6.29817	-0.962878	-2.65956	1.02113	1.00235	6.35624	-1.10001	6.35	-1.1	0	-2.99522	2.58584
6.27444	-1.14295	-2.70312	1.13683	1.07843	6.36321	-1.25111	6.35	-1.25	0	-2.99519	3.04129
6.22778	-1.28636	-2.6937	1.21216	1.10182	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.812525
6.23874	-1.47509	-2.71095	1.33915	1.1796	6.35537	-1.55723	6.35	-1.55	0	-2.72817	3.11978
6.22674	-1.62848	-2.70653	1.42301	1.20461	6.50996	-1.74616	6.35	-1.7	0	-2.72628	1.2815
6.25891	-1.79813	-2.70552	1.53684	1.26063	6.35448	-1.83673	6.35	-1.85	0	-2.72628	1.61767
6.26359	-1.9461	-2.69925	1.60868	1.2624	6.38849	-2.02257	6.35	-2	0	-2.73154	0.294234
6.30025	-2.10996	-2.72259	1.70409	1.29266	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.509029
6.31831	-2.2392	-2.70549	1.76218	1.28228	6.28921	-2.27735	6.35	-2.3	0	-2.99503	0.259661
6.34258	-2.39637	-2.76929	1.8235	1.27771	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.288831
6.38414	-2.54232	-2.77329	1.89297	1.27765	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.06855
6.44309	-2.71099	-2.83938	1.96677	1.28094	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.318746
6.50298	-2.84929	-2.82466	2.03261	1.27456	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.119434
6.56547	-2.99925	-2.85083	2.09035	1.25969	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.127086
6.6473	-3.12786	-2.81974	2.15876	1.25524	6.70928	-3.32749	6.55	-3.25	0	-3.63617	0.969788
6.66555	-3.33522	-2.94228	2.14385	1.1567	6.54763	-3.45513	6.55	-3.45	0	-3.63613	4.65477
6.74661	-3.4611	-2.90626	2.20076	1.14752	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.463142
6.76825	-3.64959	-2.95761	2.1815	1.05196	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	3.74073
6.85682	-3.77402	-2.92375	2.23499	1.04536	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.320942
6.91836	-3.91517	-2.90897	2.25554	1.00263	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.795115
7.03133	-4.04086	-2.92885	2.31443	1.00689	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	0.534526
7.06924	-4.22831	-2.96568	2.28553	0.90956	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	3.88533
7.16671	-4.33904	-2.90117	2.33139	0.902079	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	1.14703
7.19362	-4.4957	-2.85427	2.30412	0.81262	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	3.62815
7.29711	-4.60694	-2.83676	2.3476	0.81071	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.0824008
7.30355	-4.76456	-2.76052	2.30145	0.70483	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	5.41617
7.40988	-4.87828	-2.78458	2.34095	0.706623	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	0.26313
7.45059	-5.05144	-2.79155	2.30279	0.616793	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.41074
7.53847	-5.14883	-2.76502	2.33194	0.614294	7.32687	-5.26205	7.4	-5.3	0.999994	-3	0.211749
7.56941	-5.32655	-2.79738	2.27847	0.515688	7.46174	-5.44979	7.45	-5.45	0.999999	-3	4.36302
7.6634	-5.4364	-2.76844	2.30506	0.513075	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.261499
7.72594	-5.59056	-2.77787	2.28414	0.4552	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.40045
7.82577	-5.70346	-2.76213	2.30858	0.45395	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	0.22122
7.86152	-5.87258	-2.75575	2.25877	0.36578	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	3.14992
7.95252	-5.9837	-2.73252	2.27748	0.363796	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.17479
8.01254	-6.12084	-2.71455	2.25978	0.319374	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.825078
8.10657	-6.23056	-2.7598	2.27783	0.322847	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	0.7016
8.17751	-6.37748	-2.80616	2.25765	0.280315	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.911166
8.27145	-6.49203	-2.76863	2.27141	0.27742	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	0.720403
8.32602	-6.62575	-2.73222	2.24809	0.231976	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.962836
8.41357	-6.73626	-2.70752	2.25932	0.230001	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.310201
8.44952	-6.89033	-2.68814	2.21166	0.15938	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.01575
8.55021	-7.01819	-2.74119	2.22346	0.163703	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	0.719904
8.60437	-7.18157	-2.76643	2.18375	0.10697	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.28693
8.69363	-7.30679	-2.7717	2.18997	0.107382	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.0245587
8.76885	-7.43205	-2.75596	2.18603	0.0958846	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.0763901
8.8452	-7.54144	-2.7526	2.19036	0.0955961	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.310766
8.89575	-7.69239	-2.78458	2.15508	0.0490007	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.959032
8.97043	-7.81127	-2.74095	2.15473	0.0447459	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	0.50455
9.01089	-7.98994	-2.78527	2.10142	-0.0201536	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.7894
9.07812	-8.11311	-2.73661	2.0965	-0.0257061	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	0.587404
9.10306	-8.24251	-2.66879	2.05994	-0.0668838	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	1.13603
9.16793	-8.36845	-2.65629	2.05513	-0.0683122	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.0912702
9.20765	-8.51237	-2.65207	2.02458	-0.099442	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.399413
9.2696	-8.64168	-2.66405	2.01996	-0.0973652	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	0.822305
9.33803	-8.80439	-2.73444	2.0056	-0.107526	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.431114
9.40167	-8.94139	-2.73789	2.00005	-0.107066	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.00620014
9.4582	-9.11043	-2.80041	1.97715	-0.126613	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.438513
9.51658	-9.24263	-2.81344	1.97227	-0.124737	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.0857396
9.56903	-9.40189	-2.87508	1.95333	-0.139348	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.393121
9.62212	-9.54359	-2.83794	1.94173	-0.145635	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	0.658645
9.66627	-9.68209	-2.81185	1.92711	-0.153414	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0889974
9.71246	-9.81982	-2.77581	1.91451	-0.159449	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.354798
9.71957	-9.96397	-2.73717	1.87174	-0.199157	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.81781
9.75648	-10.0915	-2.73735	1.86136	-0.198758	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	0.505563
9.77844	-10.2331	-2.74689	1.83525	-0.217565	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.155249
9.81655	-10.3782	-2.74974	1.82353	-0.216895	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.0533199
9.85675	-10.5294	-2.76389	1.81303	-0.215198	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0187235
9.88864	-10.673	-2.74094	1.79814	-0.21994	9.8617	-10.6917	9.85	-10.7	0	-2.72718	0.206607
9.89269	-10.8346	-2.7556	1.75899	-0.251538	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.41448
9.91149	-10.974	-2.71904	1.73931	-0.259469	9.75887	-10.887	9.85	-11	0	-2.72395	0.471763
9.90808	-11.1318	-2.72738	1.70038	-0.288225	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.340422
9.9251	-11.279	-2.72136	1.68353	-0.289754	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0137607
9.90605	-11.4365	-2.72684	1.63726	-0.325131	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.5218
9.91652	-11.5884	-2.7313	1.62033	-0.324227	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.0776885
9.88818	-11.7384	-2.72017	1.57353	-0.358007	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.51476
9.88399	-11.8702	-2.70454	1.55237	-0.362686	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.0913026
9.8324	-12.0246	-2.74147	1.49205	-0.41167	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	1.12265
9.80406	-12.1581	-2.66464	1.4515	-0.438828	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	2.88174
9.70071	-12.282	-2.61162	1.35548	-0.523006	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	3.6847
9.66288	-12.415	-2.59103	1.32086	-0.531167	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.221005
9.51977	-12.5614	-2.63531	1.2008	-0.636477	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	5.0548
9.45868	-12.6703	-2.59233	1.15295	-0.65979	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	1.30209
9.31818	-12.7803	-2.61646	1.04476	-0.747008	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	3.78904
9.23606	-12.8941	-2.59393	0.992616	-0.762693	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.509432
9.08517	-12.9918	-2.60662	0.885795	-0.83816	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	2.81073
8.97997	-13.0893	-2.58082	0.817826	-0.871632	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	2.43362
8.80008	-13.1438	-2.57441	0.686615	-0.968774	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	4.75311
8.69184	-13.2132	-2.56327	0.626943	-0.983342	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.558969
8.49862	-13.2757	-2.67556	0.50873	-1.06194	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	3.94472
8.36198	-13.318	-2.67173	0.423731	-1.1071	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	3.06497
8.21426	-13.2963	-2.59305	0.30429	-1.18324	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	3.73396
8.07461	-13.3289	-2.58958	0.234266	-1.18852	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.308859
7.907	-13.3237	-2.60703	0.128711	-1.23526	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	1.17665
7.75259	-13.3233	-2.6261	0.0413431	-1.26125	7.57824	-13.1345	7.65	-13.25	-3.62957	0	1.19633
7.55082	-13.2994	-2.73975	-0.0683711	-1.30643	7.45422	-13.2433	7.45	-13.25	-3.62953	0	1.9435
7.40315	-13.2841	-2.73118	-0.138431	-1.30287	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.117041
7.20815	-13.253	-2.84614	-0.222138	-1.31546	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.982902
7.05945	-13.2134	-2.83133	-0.292565	-1.31078	6.97467	-13.1643	7	-13.25	-2.72703	0	0.324145
6.88632	-13.1922	-2.89503	-0.338439	-1.27982	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.613123
6.74203	-13.14	-2.8812	-0.403526	-1.2729	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.135096
6.58071	-13.1051	-2.91238	-0.442958	-1.23755	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.559275
6.4369	-13.027	-2.91595	-0.514424	-1.24071	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.240724
6.27897	-12.983	-2.93746	-0.54487	-1.19733	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.803274
6.14969	-12.9036	-2.90311	-0.604425	-1.1878	6.09711	-13.0021	6.1	-13	-2.73	0.910004	0.411973
5.99242	-12.8668	-2.91122	-0.6151	-1.12528	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.68769
5.8852	-12.7975	-2.8588	-0.66049	-1.11074	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.28526
5.72946	-12.7547	-2.89843	-0.662899	-1.04955	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.75684
5.61207	-12.6637	-2.86844	-0.714976	-1.04218	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.423115
5.47793	-12.5818	-2.87264	-0.746945	-1.01292	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.381688
5.36519	-12.4705	-2.86895	-0.803091	-1.01281	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.0811111
